ct_state_ttl,ct_dst_sport_ltm,sttl,xProt,dpkts,dload,dbytes,xServ,dmean,ackdat,spkts,xState,tcprtt,sload,dloss,synack,rate,sbytes,sloss,djit,sjit,swin,dtcpb,smean,trans_depth,response_body_len,ct_dst_ltm,dwin,sinpkt,dinpkt,ct_srv_src,ct_dst_src_ltm,ct_src_dport_ltm,stcpb,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_srv_dst,dur,ct_src_ltm,dttl,is_sm_ips_ports
0,0,0.121569,0,0.000364,0.002253,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000014,0,0,0.000194,0.000038,0,0.000037,0.000007,0,0,0.069106,0,0,0.04,0,0.000083,0.000135,0.177419,0.03125,0,0,0,0,0,0.081967,0.000602,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.026858,0.000011,0.005015,0.055556,0,0.000104,0.004008,0,0.000081,0,0,0.002788,0.000008,0,0,0,0,0,0.025068,0,0,0.02,0,0,0,0.032258,0.015625,0.02,0,0,0,0,0.016393,0.000018,0.084746,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003383,0.000694,0,0.387517,0.000104,0.001352,0.001002,0.000269,0.000002,0.000912,0.000248,0.000031,0.000128,0.000625,0.026548,0.006005,1,0.766581,0.062331,0.005814,0.000598,0.2,1,0.000923,0.00105,0.032258,0.0625,0.02,0.26585,0,0,0.033333,0,0.01688,0.084746,0.114173,0
0.166667,0,0.996078,0.002006,0.000547,0.000389,0.000018,1,0.030864,0.013175,0.000936,0.001002,0.017329,0.000003,0.000182,0.011242,0.000073,0.000037,0.000416,0.000185,0.000722,1,0.513414,0.015583,0,0,0.02,1,0.000238,0.000641,0.209677,0.1875,0.02,0.167601,0,0,0,0.196721,0.003421,0.016949,0.992126,0
0,0,0.121569,0,0.000364,0.018673,0.000021,1,0.053498,0,0.000312,0.004008,0,0.000127,0,0,0.001566,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.08,0,0.000014,0.000018,0.129032,0.09375,0,0,0,0,0,0.196721,0.000075,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004921,0.012177,0.000255,0.001003,0.047325,0.000075,0.005304,0.001002,0.000233,0.000036,0.002735,0.000225,0.000976,0.000224,0.00229,0.000032,0.000184,1,0.547908,0.01897,0,0,0.06,1,0.000025,0.000036,0,0.046875,0,0.04816,0.25,0.25,0,0,0.001794,0.084746,0.114173,0
0,0,0.121569,0.002006,0.003645,0.002144,0.000224,0.003009,0.056241,0.000084,0.005512,0.001002,0.000244,0.000094,0.001459,0.000232,0.000175,0.002924,0.003956,0.000119,0.00068,1,0.030549,0.457317,0,0,0.02,1,0.000119,0.00024,0.032258,0.015625,0,0.529678,0,0,0,0,0.008862,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00565,0.274295,0.003414,1,0.553498,0.000084,0.006136,0.001002,0.000247,0.000074,0.004376,0.000236,0.00189,0.000277,0.001457,0.000228,0.000046,1,0.883022,0.02168,0,0,0.04,1,0.000013,0.000018,0.064516,0.03125,0,0.882949,0,0,0,0.081967,0.001067,0.033898,0.114173,0
0,0,0.121569,0.002006,0.003827,0.029559,0.000231,0.003009,0.05487,0.000083,0.005512,0.001002,0.000245,0.001249,0.001459,0.000234,0.002385,0.002924,0.003956,0.000006,0.000033,1,0.396533,0.457317,0,0,0,1,0.000009,0.000017,0,0.015625,0,0.396296,0,0,0,0,0.000664,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00164,0.175144,0.000168,1,0.093278,0.000081,0.001768,0.001002,0.000234,0.001057,0.001276,0.000222,0.007406,0.000303,0.001457,0.000001,0.000009,1,0.956426,0.130081,0,0,0.06,1,0.000003,0.000004,0.16129,0.0625,0,0.456201,0,0,0,0.163934,0.000079,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.03065,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000094,0,0,0.002896,0.000009,0,0,0,0,0,0.030488,0,0,0.1,0,0,0,0.032258,0.0625,0,0,0,0,0,0.04918,0.000017,0.050847,0.114173,0
0,0,0.121569,0.002006,0.000547,0.000423,0.000022,0.001003,0.036351,0.00009,0.001352,0.001002,0.000251,0.000049,0.000182,0.000236,0.000084,0.000686,0.000833,0.000238,0.001096,1,0.452839,0.413279,0,0,0.06,1,0.000205,0.000791,0.032258,0.0625,0,0.417206,0,0,0,0.032787,0.00375,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003406,0.000694,0,0.387517,0.000074,0.001144,0.001002,0.000241,0.000002,0.000912,0.000236,0.000029,0.00012,0.000625,0.026525,0.006526,1,0.044981,0.070461,0.005814,0.000598,0.04,1,0.001083,0.001043,0.032258,0,0.04,0.044736,0,0,0.033333,0,0.016765,0.084746,0.114173,0
0,0,0.121569,0.002006,0.010388,0.237276,0.000839,0.011033,0.074074,0.000076,0.01092,0.001002,0.000277,0.000679,0.005653,0.000277,0.011947,0.000723,0.005413,0.000036,0.000008,1,0.672974,0.041328,0,0,0.02,1,0.000002,0.000003,0,0.015625,0,0.672891,0,0,0,0,0.000306,0,0.114173,0
0,0,0.121569,0.002006,0.002187,0.136604,0.000169,1,0.070645,0.000095,0.002184,0.001002,0.000295,0.000422,0.001094,0.000285,0.007255,0.000156,0.001249,0.00005,0.000012,1,0.092543,0.044038,0,0,0.02,1,0.000003,0.000004,0.096774,0,0,0.092473,0,0,0,0.016393,0.000103,0.033898,0.114173,0
0,0,0.121569,0.002006,0.006743,0.152106,0.004334,1,0.588477,0.000111,0.007384,0.001002,0.000295,0.000038,0.00547,0.000273,0.000987,0.000325,0.001457,0.00036,0.000073,1,0.441794,0.021003,0,0,0.04,1,0.000025,0.000035,0.193548,0.015625,0,0.942209,0,0,0,0.081967,0.00245,0.067797,0.114173,0
0,0,0.121569,0.002006,0.046656,0.068187,0.044062,1,0.864883,0.000084,0.026521,0.001002,0.00023,0.000006,0.042123,0.000215,0.000227,0.001132,0.004997,0.013015,0.003666,1,0.117897,0.019648,0,0,0.06,1,0.000158,0.000116,0.112903,0.0625,0.02,0.616503,0,0,0,0.081967,0.056204,0.067797,0.114173,0
0,0,0.121569,0.002006,0.000729,0.012788,0.000132,0.001003,0.165295,0.000082,0.00052,0.001002,0.000277,0.000008,0.000365,0.000273,0.000276,0.000023,0.000208,0.000054,0.000446,1,0.48466,0.016938,0,0,0.02,1,0.000111,0.000117,0,0,0,0.982635,0,0,0,0,0.000785,0.033898,0.114173,0
0,0,0.121569,0,0.000182,0.0311,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000096,0,0,0.002938,0.000009,0,0,0,0,0,0.030488,0,0,0.06,0,0,0,0.016129,0,0,0,0,0,0,0.04918,0.000017,0.016949,0.114173,0
0,0,0.121569,0.002006,0.006743,0.333525,0.004334,1,0.588477,0.000085,0.007384,0.001002,0.000285,0.000083,0.00547,0.00028,0.002163,0.000325,0.001457,0.000193,0.00004,1,0.369634,0.021003,0,0,0.12,1,0.000011,0.000016,0.032258,0.03125,0,0.369558,0,0,0,0.081967,0.001117,0.050847,0.114173,0
0,0,0.121569,0,0.000364,0.017787,0.000022,1,0.05487,0,0.000312,0.004008,0,0.000118,0,0,0.001454,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.04,0,0.000015,0.00002,0.048387,0.03125,0,0,0,0,0,0.081967,0.00008,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003407,0.000694,0,0.387517,0.000083,0.001144,0.001002,0.000256,0.000002,0.000912,0.000248,0.000029,0.00012,0.000625,0.02652,0.006526,1,0.352414,0.070461,0.005814,0.000598,0.08,1,0.001083,0.001042,0,0.015625,0,0.851677,0,0,0.033333,0.016393,0.016761,0.050847,0.114173,0
0,0,0.121569,0,0.000364,0.04667,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000299,0,0,0.004016,0.000038,0,0.000001,0,0,0,0.069106,0,0,0.04,0,0.000006,0.000004,0.096774,0.046875,0,0,0,0,0,0.163934,0.000029,0.033898,0.114173,0
0,0,0.121569,0.002006,0.002369,0.004976,0.000176,1,0.067901,0.000085,0.002184,0.001002,0.000259,0.000015,0.001094,0.000249,0.000264,0.000156,0.001249,0.001618,0.000349,1,0.068117,0.044038,0,0,0.02,1,0.0001,0.000125,0.096774,0,0,0.567562,0,0,0,0.032787,0.002967,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.461895,0.002227,1,0.447874,0.000082,0.004888,0.001002,0.000242,0.000157,0.003282,0.00023,0.003926,0.000226,0.001457,0.000106,0.000022,1,0.352328,0.023035,0,0,0.06,1,0.000006,0.000009,0.096774,0.046875,0,0.346937,0,0,0,0.114754,0.000412,0.084746,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003248,0.000694,0,0.387517,0.000083,0.001352,0.001002,0.000242,0.000002,0.000912,0.00023,0.000029,0.000128,0.000625,0.027087,0.006129,1,0.375761,0.062331,0.005814,0.000598,0,1,0.000962,0.001094,0.016129,0,0,0.375387,0,0,0.033333,0.032787,0.017583,0.050847,0.114173,0
0,0,0.247059,1,0,0,0,1,0,0,0.000104,1,0,0.028056,0,0,0.25,0.000011,0,0,0,0,0,0.03794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.121569,0.002006,0.011482,0.005241,0.001074,1,0.085734,0.000086,0.012585,0.001002,0.00025,0.00001,0.005835,0.000238,0.000232,0.000601,0.006246,0.002128,0.000429,1,0.546659,0.02439,0,0,0.04,1,0.000105,0.00015,0,0,0,0.546428,0,0,0,0,0.017715,0,0.114173,0
0,0,0.121569,0,0.000182,0.032803,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000101,0,0,0.003099,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.016129,0.03125,0.02,0,0,0,0,0.016393,0.000016,0.033898,0.114173,0
0,0,0.121569,0.002006,0.000729,0.00178,0.000132,0.001003,0.165295,0.000085,0.00052,0.001002,0.000255,0.000001,0.000365,0.000244,0.000038,0.000023,0.000208,0.000407,0.003269,1,0.170837,0.016938,0,0,0.06,1,0.000802,0.000852,0.016129,0.015625,0,0.635566,0,0,0,0.016393,0.005643,0.067797,0.114173,0
0,0,0.121569,0,0.000364,0.002253,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000014,0,0,0.000194,0.000038,0,0.000038,0.000007,0,0,0.069106,0,0,0.08,0,0.000083,0.000136,0.258065,0.03125,0,0,0,0,0,0.114754,0.000602,0.118644,0.114173,0
0,0,0.121569,0.002006,0.00164,0.002142,0.000694,0,0.387517,0.000085,0.001352,0.001002,0.000264,0.000001,0.000912,0.000255,0.000019,0.000128,0.000625,0.036818,0.008336,1,0.291893,0.062331,0.005814,0.000598,0.02,1,0.001458,0.001659,0,0,0,0.29166,0,0,0.033333,0,0.026667,0.067797,0.114173,0
0,0,0.121569,0.002006,0.006743,0.724242,0.004334,1,0.588477,0.000109,0.007384,0.001002,0.000309,0.000181,0.00547,0.000292,0.004698,0.000325,0.001457,0.000076,0.000015,1,0.933874,0.021003,0,0,0.1,1,0.000005,0.000007,0.064516,0,0,0.434271,0,0,0,0.032787,0.000514,0,0.114173,0
0,0,0.121569,0.002006,0.003645,0.007662,0.000224,0.003009,0.056241,0.000082,0.005512,0.001002,0.000258,0.000334,0.001459,0.000251,0.000625,0.002924,0.003956,0.000045,0.000249,1,0.922992,0.457317,0,0,0.02,1,0.000033,0.000067,0.016129,0.015625,0.02,0.423216,0,0,0,0,0.00248,0.050847,0.114173,0
0,0,0.121569,0.002006,0.002187,0.15657,0.000169,1,0.070645,0.00008,0.002184,0.001002,0.000259,0.000484,0.001094,0.000253,0.008315,0.000156,0.001249,0.000043,0.00001,1,0.897785,0.044038,0,0,0.08,1,0.000003,0.000004,0.112903,0.015625,0,0.39819,0,0,0,0.081967,0.00009,0.016949,0.114173,0
0,0,0.121569,0.002006,0.002551,0.00278,0.000203,1,0.072702,0.000085,0.002808,0.001002,0.000254,0.000016,0.001276,0.000243,0.000149,0.000354,0.001457,0.000078,0.000573,1,0.876383,0.092818,0,0,0.06,1,0.000162,0.00024,0.080645,0.015625,0,0.375988,0,0,0,0.147541,0.006139,0.084746,0.114173,0
0,0,0.121569,0.002006,0.011482,0.176626,0.001074,1,0.085734,0.000084,0.012585,0.001002,0.000255,0.000329,0.005835,0.000245,0.007832,0.000601,0.006246,0.000049,0.000011,1,0.306489,0.02439,0,0,0.08,1,0.000003,0.000004,0.048387,0.109375,0,0.306231,0,0,0,0.098361,0.000526,0.101695,0.114173,0
0,0,0.121569,0.002006,0.00164,0.00341,0.000694,0,0.387517,0.000099,0.001144,0.001002,0.000251,0.000002,0.000912,0.00023,0.000029,0.00012,0.000625,0,0.006525,1,0.085866,0.070461,0.005814,0,0.02,1,0.001082,0.001042,0.016129,0,0,0.085627,0,0,0.033333,0.016393,0.016749,0,0.114173,0
0,0,0.121569,0.002006,0.067979,0.312091,0.074231,0,1,0.000082,0.037337,0.001002,0.000266,0.000021,0.067469,0.00026,0.00089,0.001479,0.000416,0.000379,0.000131,1,0.004879,0.016938,0.005814,0.079946,0.06,1,0.000041,0.000029,0.016129,0,0.02,0.504143,0,0,0.033333,0,0.0207,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.158555,0.002227,1,0.447874,0.000116,0.005096,0.001002,0.000295,0.000056,0.003282,0.00027,0.001375,0.000234,0.001457,0.00001,0.00007,1,0.40214,0.022358,0,0,0.02,1,0.000017,0.000026,0.177419,0.046875,0,0.896275,0,0,0,0.065574,0.0012,0.084746,0.114173,0
0,0,0.121569,0,0.000182,0.02311,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000071,0,0,0.002183,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.016129,0.015625,0,0,0,0,0,0.016393,0.000023,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.221319,0.002227,1,0.447874,0.000086,0.004888,0.001002,0.000264,0.000075,0.003282,0.000255,0.001881,0.000226,0.001457,0.000262,0,1,0.28228,0.023035,0,0,0.04,1,0.000013,0.000019,0.241935,0.015625,0,0.272972,0,0,0,0.098361,0.00086,0.050847,0.114173,0
0,0,0.121569,0.002006,0.003827,0.161129,0.001604,1,0.384088,0.00012,0.004264,0.001002,0.000294,0.000068,0.002553,0.000266,0.001633,0.000202,0.001457,0.000008,0,1,0.882766,0.023713,0,0,0.04,1,0.000015,0.000022,0.145161,0.03125,0,0.37506,0,0,0,0.065574,0.000847,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004921,0.000763,0.000255,0.001003,0.047325,0.000079,0.005304,0.001002,0.000256,0.000002,0.002735,0.000249,0.000061,0.000224,0.00229,0.000264,0.001896,1,0.829991,0.01897,0,0,0,1,0.000399,0.000571,0,0.046875,0,0.828365,0.25,0.25,0,0,0.028613,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004921,0.31936,0.002666,1,0.496571,0.000078,0.005304,0.001002,0.000256,0.000097,0.003647,0.00025,0.002451,0.000243,0.001457,0.000181,0.000037,1,0.182463,0.022358,0,0,0.06,1,0.00001,0.000014,0.080645,0.015625,0,0.681908,0,0,0,0.04918,0.000714,0.016949,0.114173,0
0,0,0.121569,0.002006,0.001093,0.058845,0.000602,0.001003,0.504115,0.000105,0.000936,0.001002,0.000274,0.000013,0.000729,0.000252,0.000428,0.000039,0.000208,0.001523,0.000345,1,0.67163,0.016938,0,0,0.08,1,0.000064,0.000078,0.032258,0.046875,0,0.146825,0,0,0,0.032787,0.000817,0.067797,0.114173,0
0,0,0.121569,0.002006,0.006743,0.165618,0.004334,1,0.588477,0.000082,0.007384,0.001002,0.000284,0.000041,0.00547,0.000281,0.001074,0.000325,0.001457,0.000337,0.000069,1,0.443603,0.021003,0,0,0.02,1,0.000023,0.000032,0.032258,0,0,0.443523,0,0,0,0.04918,0.00225,0.033898,0.114173,0
0,0,0.121569,0.002006,0.003827,0.240675,0.001604,1,0.384088,0.000092,0.004056,0.001002,0.000254,0.000097,0.002553,0.000238,0.002381,0.000194,0.001457,0.000183,0.000039,1,0.833673,0.02439,0,0,0.04,1,0.000011,0.000014,0.064516,0.015625,0,0.325009,0,0,0,0.081967,0.000567,0.101695,0.114173,0
0,0,0.121569,0,0.000182,0.030386,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000093,0,0,0.002871,0.000009,0,0,0,0,0,0.030488,0,0,0.12,0,0,0,0.048387,0.03125,0.04,0,0,0,0,0.04918,0.000017,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.028986,0.000011,0.005015,0.055556,0,0.000104,0.004008,0,0.000087,0,0,0.003009,0.000008,0,0,0,0,0,0.025068,0,0,0.02,0,0,0,0,0.015625,0,0,0,0,0,0.016393,0.000017,0.033898,0.114173,0
0,0,0.121569,0.002006,0.002734,0.003098,0.00021,1,0.070645,0.000082,0.002808,0.001002,0.000261,0.000017,0.001276,0.000254,0.000166,0.000354,0.001457,0.000066,0.000506,1,0.517514,0.092818,0,0,0.02,1,0.00015,0.000208,0.096774,0.03125,0,0.016287,0,0,0,0.163934,0.005717,0,0.114173,0
0,0,0.121569,0.002006,0.000729,0.210122,0.00013,0.001003,0.163923,0.000089,0.00052,0.001002,0.000262,0.000126,0.000365,0.00025,0.004579,0.000023,0.000208,0.000002,0.000019,1,0.809633,0.016938,0,0,0.1,1,0.000006,0.000006,0.032258,0.046875,0,0.808749,0,0,0,0.032787,0.000047,0.067797,0.114173,0
0.166667,0,0.996078,0.002006,0.001093,0.000293,0.000044,1,0.037037,0.03312,0.003432,0.001002,0.049301,0.000051,0.000547,0.035143,0.000063,0.00219,0.002915,0.000234,0.001115,1,0.117991,0.547425,0,0,0.06,1,0.000248,0.001029,0.064516,0.0625,0.02,0.637497,0,0,0,0.065574,0.011934,0.016949,0.992126,0
0,0,0.121569,0.002006,0.004556,0.676912,0.002227,1,0.447874,0.000089,0.004888,0.001002,0.000263,0.00023,0.003282,0.000251,0.005753,0.000226,0.001457,0.000068,0,1,0.148085,0.023035,0,0,0.06,1,0.000004,0.000006,0.064516,0.078125,0,0.644024,0,0,0,0.065574,0.000281,0.016949,0.114173,0
0,0.022222,0.121569,0.002006,0.002187,0.129288,0.000169,1,0.070645,0.000085,0.002184,0.001002,0.000291,0.0004,0.001094,0.000288,0.006866,0.000156,0.001249,0.000058,0.000014,1,0.988,0.044038,0,0,0.08,1,0.000004,0.000005,0.096774,0.125,0.02,0.487419,0,0,0,0.114754,0.000109,0.067797,0.114173,0
0,0,0.121569,0,0.000182,0.028814,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000089,0,0,0.002722,0.000009,0,0,0,0,0,0.030488,0,0,0,0,0,0,0.032258,0,0,0,0,0,0,0,0.000018,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00164,0.002907,0.000694,0,0.387517,0.000076,0.001352,0.001002,0.00025,0.000002,0.000912,0.000245,0.000026,0.000128,0.000625,0.030636,0.00693,1,0.211183,0.062331,0.005814,0.000598,0.06,1,0.001075,0.001222,0.016129,0,0,0.210937,0,0,0.033333,0,0.019649,0,0.114173,0
0,0,0.121569,0.002006,0.003827,0.164979,0.001604,1,0.384088,0.000074,0.004056,0.001002,0.000239,0.000067,0.002553,0.000233,0.001632,0.000194,0.001457,0.000251,0.000051,1,0.483585,0.02439,0,0,0.12,1,0.000015,0.000021,0.048387,0,0,0.978791,0,0,0,0.065574,0.000827,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004921,0.526516,0.002666,1,0.496571,0.000085,0.005304,0.001002,0.000271,0.00016,0.003647,0.000263,0.00404,0.000243,0.001457,0.000104,0.000022,1,0.482271,0.022358,0,0,0.02,1,0.000006,0.000009,0.145161,0.03125,0,0.482192,0,0,0,0.065574,0.000433,0.067797,0.114173,0
0,0,0.121569,0.002006,0.00565,0.079156,0.003324,1,0.539095,0.000088,0.006344,0.001002,0.000247,0.000023,0.004376,0.000233,0.000569,0.000283,0.001457,0.000017,0.000131,1,0.681234,0.02168,0,0,0,1,0.000043,0.000062,0.096774,0.015625,0,0.180683,0,0,0,0.04918,0.0036,0.067797,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003366,0.000694,0,0.387517,0.000101,0.001352,0.001002,0.000245,0.000002,0.000912,0.00022,0.00003,0.000128,0.000625,0.026635,0.006002,1,0.931897,0.062331,0.005814,0.000598,0.06,1,0.000925,0.001055,0.048387,0,0,0.432142,0,0,0.033333,0.016393,0.016966,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004921,0.220615,0.002666,1,0.496571,0.000107,0.005304,0.001002,0.000287,0.000067,0.003647,0.000267,0.001693,0.000243,0.001457,0.000255,0,1,0.755945,0.022358,0,0,0.06,1,0.000015,0.00002,0.096774,0,0,0.755873,0,0,0,0.081967,0.001034,0.050847,0.114173,0
0,0,0.121569,0,0.000364,0.047766,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000306,0,0,0.00411,0.000038,0,0.000001,0,0,0,0.069106,0,0,0.08,0,0.000005,0.000003,0.032258,0.046875,0,0,0,0,0,0.081967,0.000028,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004738,0.056588,0.001302,1,0.251715,0.000083,0.004888,0.001002,0.000271,0.000042,0.002735,0.000265,0.000839,0.000287,0.00229,0.000749,0.000155,1,0.069598,0.033875,0,0,0.04,1,0.00003,0.000041,0,0,0,0.570015,0,0,0,0.081967,0.001967,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004921,0.0529,0.002666,1,0.496571,0.000249,0.005304,0.001002,0.000366,0.000016,0.003647,0.000259,0.000406,0.000243,0.001457,0.001009,0.000202,1,0.558062,0.022358,0,0,0.04,1,0.00006,0.000086,0.064516,0.015625,0,0.058469,0,0,0,0.032787,0.004311,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003401,0.000694,0,0.387517,0.000077,0.001144,0.001002,0.000231,0.000002,0.000912,0.000221,0.000029,0.00012,0.000625,0.026519,0.006526,1,0.041636,0.070461,0.005814,0.000598,0.04,1,0.001085,0.001044,0.016129,0.015625,0,0.541894,0,0,0.033333,0.016393,0.016791,0.084746,0.114173,0
0,0,0.121569,0.002006,0.003827,0.004549,0.000231,0.003009,0.05487,0.000104,0.005512,0.001002,0.00028,0.000192,0.001459,0.000261,0.000367,0.002924,0.003956,0.000085,0.000481,1,0.921255,0.457317,0,0,0.06,1,0.000058,0.000111,0,0.015625,0,0.421504,0,0,0,0,0.004314,0.033898,0.114173,0
0,0,0.121569,0.002006,0.010388,0.000749,0.000839,0.011033,0.074074,0.000075,0.011128,0.001002,0.000253,0.000002,0.005653,0.000249,0.000038,0.000731,0.005413,0.012753,0.002584,1,0.142175,0.04065,0,0,0.06,1,0.000643,0.000914,0,0,0,0.641619,0,0,0,0,0.096762,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00565,0.326832,0.003414,1,0.553498,0.000096,0.006136,0.001002,0.000301,0.000088,0.004376,0.000291,0.002252,0.000277,0.001457,0.000197,0.00004,1,0.637447,0.02168,0,0,0.02,1,0.000011,0.000015,0.112903,0.015625,0,0.637368,0,0,0,0.065574,0.000896,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004556,0.560465,0.002255,1,0.453361,0.000201,0.004888,0.001002,0.000321,0.000188,0.003282,0.000239,0.004705,0.000226,0.001457,0.000087,0.000018,1,0.868645,0.023035,0,0,0.02,1,0.000005,0.000007,0.048387,0,0,0.863801,0,0,0,0.065574,0.000344,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00164,0.040825,0.000112,1,0.062414,0.000076,0.00156,0.001002,0.000225,0.000142,0.000729,0.000215,0.002431,0.000117,0.000833,0.000005,0.000042,1,0.45399,0.04607,0,0,0.1,1,0.00001,0.000014,0.145161,0.109375,0.04,0.95303,0,0,0,0.213115,0.000226,0.186441,0.114173,0
0,0,0.121569,0.002006,0.001093,0.28515,0.000602,0.001003,0.504115,0.000085,0.000728,0.001002,0.000256,0.000049,0.000729,0.000245,0.001877,0.000031,0.000208,0.00021,0.00007,1,0.619196,0.016938,0,0,0.12,1,0.000017,0.000015,0.032258,0.0625,0,0.617196,0,0,0,0.032787,0.000169,0.084746,0.114173,0
0,0,0.121569,0.002006,0.002187,0.006095,0.000169,1,0.070645,0.000084,0.002184,0.001002,0.000271,0.000019,0.001094,0.000264,0.000324,0.000156,0.001249,0.001471,0.000306,1,0.649106,0.044038,0,0,0.02,1,0.000078,0.000106,0.080645,0.015625,0,0.148536,0,0,0,0.065574,0.002317,0,0.114173,0
0,0,0.121569,0.002006,0.00565,0.463087,0.003414,1,0.553498,0.000077,0.006344,0.001002,0.000245,0.000129,0.004376,0.000238,0.003243,0.000285,0.001457,0.000003,0.000025,1,0.886583,0.02168,0,0,0.04,1,0.000007,0.000011,0.016129,0,0,0.386024,0,0,0,0.098361,0.000632,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004556,0.529854,0.002255,1,0.453361,0.000076,0.004888,0.001002,0.000238,0.000177,0.003282,0.00023,0.004448,0.000226,0.001457,0.000092,0.000019,1,0.826099,0.023035,0,0,0.1,1,0.000006,0.000008,0.112903,0.03125,0,0.818602,0,0,0,0.196721,0.000363,0.050847,0.114173,0
0,0,0.121569,0.002006,0.000547,0.000425,0.000022,0.001003,0.036351,0.000087,0.001352,0.001002,0.000261,0.000049,0.000182,0.00025,0.000085,0.000686,0.000833,0.000236,0.001092,1,0.527038,0.413279,0,0,0.12,1,0.000204,0.000789,0,0.03125,0,0.402909,0,0,0,0,0.003738,0.067797,0.114173,0
0,0,0.121569,0,0.000364,0.018379,0.000022,1,0.05487,0,0.000312,0.004008,0,0.000122,0,0,0.001502,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.04,0,0.000014,0.000018,0.16129,0.03125,0,0,0,0,0,0.04918,0.000078,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.028842,0.000011,0.005015,0.055556,0,0.000104,0.004008,0,0.000087,0,0,0.002994,0.000008,0,0,0,0,0,0.025068,0,0,0.04,0,0,0,0.016129,0,0,0,0,0,0,0.016393,0.000017,0,0.114173,0
0,0,0.121569,0.002006,0.004921,0.000891,0.000255,0.001003,0.047325,0.000084,0.005304,0.001002,0.000256,0.000003,0.002735,0.000247,0.000071,0.000224,0.00229,0.000219,0.001302,1,0.755352,0.01897,0,0,0.1,1,0.000342,0.000498,0.032258,0.046875,0,0.244013,0.25,0.25,0,0.016393,0.024503,0.033898,0.114173,0
0,0,0.121569,0,0.000364,0.016199,0.000022,1,0.05487,0,0.000312,0.004008,0,0.000108,0,0,0.001324,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.04,0,0.000017,0.000018,0.129032,0.03125,0,0,0,0,0,0.098361,0.000088,0.050847,0.114173,0
0,0.022222,0,0.001003,0.000364,0.000001,0.000008,1,0.019204,0,0.000312,0.004008,0,0,0,0,0,0.000012,0,0.053613,0.010623,0,0,0.012195,0,0,0.02,0,0.18389,0.273553,0,0,0,0,0,0,0,0.016393,0.518027,0,0,0
0,0,0.121569,0.002006,0.004556,0.330259,0.002227,1,0.447874,0.000084,0.004888,0.001002,0.000284,0.000112,0.003282,0.00028,0.002807,0.000226,0.001457,0.000157,0.000033,1,0.395247,0.023035,0,0,0.02,1,0.000009,0.000012,0.096774,0.0625,0,0.389539,0,0,0,0.081967,0.000576,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00565,0.170936,0.003324,1,0.539095,0.000097,0.006136,0.001002,0.000272,0.000047,0.004376,0.000256,0.00121,0.000275,0.001457,0.000312,0.000063,1,0.896854,0.02168,0,0,0.04,1,0.00002,0.000029,0.145161,0.03125,0,0.896774,0,0,0,0.098361,0.001667,0.016949,0.114173,0
